year,dimd,sex,cod,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+  
2009,2,Female,13 Stroke (cerebrovascular),0,0,0,0,0,1,3,1,7,12,23,30,34,42,64,135,283,510,650,610
2009,2,Female,14 Other circulatory,2,1,1,1,3,5,3,9,14,27,26,33,29,71,87,144,268,454,548,570
2009,2,Female,15 Intentional injuries,1,1,0,1,2,4,9,6,15,12,3,8,7,5,3,2,3,2,1,0
2009,2,Female,16 Unintentional injuries,3,3,0,2,8,11,6,13,8,8,22,9,13,12,21,29,43,71,112,110
2009,2,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,2,4,6,15,36,132,266,446,523
2009,2,Female,18 All other causes,62,21,6,5,17,25,46,42,62,118,136,115,163,185,205,246,382,609,831,980
2009,2,Female,19 Neonatal,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,3,5,3,8,8,24,26,27,30,23,12,4
2009,3,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,2,2,6,12,19,40,62,89,79,115,109,73,24
2009,3,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,1,0,0,1,4,12,39,38,91,133,150,168,175,161,108,39
2009,3,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,0,1,1,8,2,0,7,10,8,12,20,48,49,75,86,83,51,27
2009,3,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,5,11,25,61,111,184,286,302,306,285,169,46
2009,3,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,1,7,15,30,64,114,163,168,159,78
2009,3,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
2009,3,Male,09 All other cancers (C00-D48),0,2,3,2,2,4,5,12,19,30,47,77,127,189,209,261,277,235,213,68
2009,3,Male,10 Diseases of the respiratory system,7,3,4,3,3,4,4,4,9,25,33,46,91,159,215,381,500,664,684,440
2009,3,Male,11 Diabetes,0,0,0,0,3,3,3,2,3,3,7,7,9,12,22,40,45,48,39,32
2009,3,Male,12 Ischaemic heart disease,0,0,0,0,0,1,5,4,14,49,94,149,224,336,398,543,656,672,616,289
2009,3,Male,13 Stroke (cerebrovascular),0,0,0,0,2,0,2,3,6,15,23,32,52,68,78,162,254,333,362,181
2009,3,Male,14 Other circulatory,1,0,0,0,6,5,7,12,20,29,54,50,65,114,147,195,282,355,340,161
2009,3,Male,15 Intentional injuries,0,0,0,1,10,24,32,37,26,38,22,26,26,16,10,12,9,2,6,0
2009,3,Male,16 Unintentional injuries,1,4,1,7,25,42,36,25,36,41,43,37,25,22,21,25,33,71,58,55
2009,3,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,42,79,149,183,136
2009,3,Male,18 All other causes,78,16,6,11,29,41,79,86,135,184,179,209,206,211,228,262,367,469,405,323
2009,3,Male,19 Neonatal,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,1,0,0,0,1,1,0,4,7,10,14,13,25,25,21,5
2009,3,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,1,1,3,10,21,14,35,35,63,83,95,83,70
2009,3,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,2,11,8,37,43,61,86,113,141,172,149,67
2009,3,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,1,1,0,2,5,2,2,4,10,1,11,12,29,40,55,79,79,66,41
2009,3,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,5,4,21,55,79,131,163,241,270,203,155,59
2009,3,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,4,15,30,53,74,69,86,79,81,103,115,117,89
2009,3,Female,08 Cervical Cancer,0,0,0,0,0,2,3,5,4,9,5,7,11,9,12,10,9,9,14,4
2009,3,Female,09 All other cancers (C00-D48),0,4,4,1,4,8,4,7,18,25,44,67,103,163,193,240,302,301,254,155
2009,3,Female,10 Diseases of the respiratory system,4,2,4,2,0,4,3,7,9,16,27,37,65,120,165,281,457,627,831,976
2009,3,Female,11 Diabetes,0,0,0,0,1,0,0,3,0,5,5,4,7,12,17,22,37,42,58,66
2009,3,Female,12 Ischaemic heart disease,0,0,0,0,0,0,1,3,6,14,17,42,54,98,143,271,425,607,736,692
2009,3,Female,13 Stroke (cerebrovascular),0,1,1,1,0,0,0,2,6,18,14,15,28,44,61,139,241,442,680,699
2009,3,Female,14 Other circulatory,3,0,0,1,3,2,0,8,14,14,18,38,35,80,93,171,290,441,595,598
2009,3,Female,15 Intentional injuries,0,0,0,0,2,7,14,3,9,3,12,13,9,8,4,3,0,2,2,2
2009,3,Female,16 Unintentional injuries,4,3,3,1,8,10,5,11,5,8,11,12,15,18,19,19,31,58,121,117
2009,3,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,45,117,247,426,556
2009,3,Female,18 All other causes,35,12,5,5,22,16,26,41,65,71,90,114,123,171,175,250,439,593,862,"1,005"
2009,3,Female,19 Neonatal,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,1,0,0,0,0,0,0,1,2,10,4,20,20,25,32,32,20,14,4
2009,4,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,1,2,5,12,22,27,66,81,104,128,117,100,31
2009,4,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,10,9,30,51,85,137,158,166,194,207,133,43
2009,4,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,4,3,3,4,0,3,2,8,8,12,30,46,61,78,96,83,69,18
2009,4,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,2,12,20,50,113,187,234,285,298,262,151,53
2009,4,Male,06 Malignant neoplasm of prostate,0,0,0,1,0,0,0,0,0,0,2,3,16,42,55,92,151,220,179,76
2009,4,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2009,4,Male,09 All other cancers (C00-D48),0,2,2,1,10,7,5,11,14,26,43,64,95,176,211,240,264,274,209,99
2009,4,Male,10 Diseases of the respiratory system,2,2,0,0,5,1,0,6,7,11,20,44,76,137,197,308,468,665,603,512
2009,4,Male,11 Diabetes,0,0,0,0,1,2,1,1,5,3,2,6,8,18,23,31,38,44,45,26
2009,4,Male,12 Ischaemic heart disease,0,0,0,0,1,1,2,7,12,42,72,145,192,309,346,531,621,705,675,339
2009,4,Male,13 Stroke (cerebrovascular),0,0,0,0,2,0,1,2,5,9,21,24,33,55,90,132,252,331,363,229
2009,4,Male,14 Other circulatory,0,0,1,0,4,7,9,9,24,39,43,35,64,91,134,190,272,372,366,225
2009,4,Male,15 Intentional injuries,1,1,0,0,3,19,26,17,41,25,32,33,19,22,11,8,4,7,4,3
2009,4,Male,16 Unintentional injuries,1,1,4,2,21,32,36,21,39,34,35,31,26,20,29,31,42,55,55,53
2009,4,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,34,72,142,212,128
2009,4,Male,18 All other causes,60,10,7,9,18,37,42,63,100,125,157,151,180,219,214,263,366,470,489,380
2009,4,Male,19 Neonatal,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,1,0,0,0,0,1,3,13,2,13,17,14,23,24,16,4
2009,4,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,1,0,4,10,16,25,41,49,79,82,115,113,67
2009,4,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,1,3,5,7,29,47,65,97,113,152,160,130,89
2009,4,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,1,3,0,2,4,2,3,6,1,10,21,21,27,44,60,88,79,73,36
2009,4,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,1,0,0,2,11,26,35,73,130,165,195,209,205,143,45
2009,4,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,2,7,13,37,48,51,85,96,96,107,115,125,115,89
2009,4,Female,08 Cervical Cancer,0,0,0,0,1,2,2,2,3,5,3,5,7,7,5,10,5,13,4,2
2009,4,Female,09 All other cancers (C00-D48),0,4,3,3,6,3,6,6,16,22,51,73,103,175,187,257,289,274,308,160
2009,4,Female,10 Diseases of the respiratory system,2,1,2,1,2,2,4,6,6,6,18,22,52,105,144,253,438,611,770,941
2009,4,Female,11 Diabetes,0,0,0,0,0,0,1,0,2,1,2,1,4,12,14,21,48,59,67,56
2009,4,Female,12 Ischaemic heart disease,0,0,0,0,1,0,0,2,5,8,31,31,43,75,111,241,357,628,778,675
2009,4,Female,13 Stroke (cerebrovascular),2,1,0,1,0,1,1,4,7,13,20,18,27,43,69,119,269,465,682,671
2009,4,Female,14 Other circulatory,2,0,1,0,0,3,4,8,11,12,13,17,26,60,83,168,244,425,640,663
2009,4,Female,15 Intentional injuries,1,0,0,0,1,6,14,3,7,8,13,4,10,7,4,5,2,2,0,0
2009,4,Female,16 Unintentional injuries,1,3,2,5,2,7,7,8,6,10,15,6,14,13,15,27,38,82,108,117
2009,4,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,1,2,2,5,7,11,43,126,272,451,560
2009,4,Female,18 All other causes,45,12,6,9,12,18,23,28,61,64,81,77,105,145,160,265,382,622,864,"1,157"
2009,4,Female,19 Neonatal,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,0,0,0,1,3,5,12,16,32,20,29,27,13,6
2009,5,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,2,5,6,11,21,35,71,98,100,123,126,98,22
2009,5,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,1,0,0,1,3,4,17,36,33,73,138,158,185,196,190,124,47
2009,5,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,1,1,2,3,5,4,4,4,17,15,22,53,57,80,100,98,77,21
2009,5,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,2,2,8,24,33,107,171,234,272,294,277,145,53
2009,5,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,0,8,17,40,56,121,170,195,190,99
2009,5,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,1
2009,5,Male,09 All other cancers (C00-D48),1,0,3,2,5,2,8,9,20,28,43,90,136,196,220,248,278,290,241,111
2009,5,Male,10 Diseases of the respiratory system,1,2,2,1,3,3,4,5,10,11,24,28,73,139,163,260,460,591,653,491
2009,5,Male,11 Diabetes,0,0,0,0,0,0,2,1,5,3,8,0,8,17,14,20,48,43,37,36
2009,5,Male,12 Ischaemic heart disease,0,0,0,0,0,0,2,6,14,34,84,110,163,303,345,441,641,765,758,337
2009,5,Male,13 Stroke (cerebrovascular),0,0,0,0,1,1,1,2,7,15,10,27,32,49,82,134,286,376,407,247
2009,5,Male,14 Other circulatory,2,0,0,1,1,6,4,7,16,26,24,28,54,95,130,205,271,381,382,266
2009,5,Male,15 Intentional injuries,0,0,0,0,8,8,18,17,36,31,30,21,27,19,10,5,10,6,3,2
2009,5,Male,16 Unintentional injuries,2,1,1,5,26,36,31,22,23,45,32,23,22,22,20,29,47,74,59,60
2009,5,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,0,2,6,22,45,87,168,195,162
2009,5,Male,18 All other causes,42,16,5,8,20,38,48,47,90,103,151,128,178,200,207,274,413,474,511,428
2009,5,Male,19 Neonatal,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,1,0,0,0,0,1,0,0,2,1,5,3,12,12,13,25,19,28,7
2009,5,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,2,0,3,2,5,7,13,26,45,39,75,95,86,134,72
2009,5,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,1,1,0,4,6,13,22,37,60,85,116,141,180,160,86
2009,5,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,0,3,2,0,0,2,2,7,2,10,14,25,46,64,74,78,72,43
2009,5,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,1,7,21,31,80,125,160,223,203,212,137,50
2009,5,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,1,4,22,45,48,64,80,104,110,99,96,134,139,103
2009,5,Female,08 Cervical Cancer,0,0,0,0,0,1,3,3,1,3,3,10,6,4,5,4,7,13,7,6
2009,5,Female,09 All other cancers (C00-D48),0,2,2,1,1,2,8,9,12,22,47,70,95,174,216,228,281,323,325,201
2009,5,Female,10 Diseases of the respiratory system,3,1,3,0,1,2,4,2,3,9,10,25,53,85,122,246,402,623,855,"1,079"
2009,5,Female,11 Diabetes,0,0,0,0,0,1,0,0,0,2,4,2,7,10,12,30,35,36,64,58
2009,5,Female,12 Ischaemic heart disease,0,0,0,0,0,0,1,1,2,3,13,24,44,68,115,214,378,617,785,713
2009,5,Female,13 Stroke (cerebrovascular),1,0,0,0,0,2,1,1,4,11,15,18,17,39,66,137,293,546,784,838
2009,5,Female,14 Other circulatory,2,1,3,1,0,4,3,12,6,5,21,37,34,49,86,156,259,455,670,738
2009,5,Female,15 Intentional injuries,0,0,0,0,4,3,7,5,7,9,8,7,3,4,4,3,3,5,0,2
2009,5,Female,16 Unintentional injuries,1,4,1,1,5,3,8,7,7,3,15,6,7,6,20,12,47,86,104,141
2009,5,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,5,11,21,33,133,302,497,643
2009,5,Female,18 All other causes,33,9,3,4,9,12,30,23,43,65,77,78,129,153,169,255,416,604,872,"1,182"
2009,5,Female,19 Neonatal,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,1,1,0,3,4,6,13,15,23,27,36,20,8,3
2009,6,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,3,4,2,8,23,38,71,111,109,109,116,95,39
2009,6,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,1,1,2,1,14,31,46,92,132,159,187,211,188,120,52
2009,6,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,0,4,4,2,4,1,5,7,14,24,24,58,64,95,97,102,68,32
2009,6,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,1,0,0,0,2,7,14,32,102,146,230,247,294,268,161,62
2009,6,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,1,5,8,15,55,69,126,204,211,221,110
2009,6,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
2009,6,Male,09 All other cancers (C00-D48),1,2,4,2,10,7,7,9,16,21,45,79,102,180,205,256,312,299,266,101
2009,6,Male,10 Diseases of the respiratory system,3,4,2,1,1,4,2,2,6,7,9,26,62,103,149,286,381,627,706,547
2009,6,Male,11 Diabetes,0,0,0,0,0,1,0,0,2,1,6,3,5,9,9,28,29,44,29,29
2009,6,Male,12 Ischaemic heart disease,0,0,0,0,0,1,1,3,10,28,56,100,172,268,309,472,647,751,723,337
2009,6,Male,13 Stroke (cerebrovascular),1,0,0,0,0,0,1,2,5,8,14,19,34,54,65,148,243,363,470,278
2009,6,Male,14 Other circulatory,1,1,0,1,2,1,2,6,19,20,24,31,58,88,136,180,315,377,329,282
2009,6,Male,15 Intentional injuries,0,0,1,0,9,13,19,21,24,28,34,25,17,15,13,7,10,9,4,2
2009,6,Male,16 Unintentional injuries,1,2,0,4,25,28,22,28,24,26,28,27,26,30,29,34,49,64,73,53
2009,6,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,3,2,6,12,29,101,144,200,164
2009,6,Male,18 All other causes,40,11,5,10,10,24,33,38,67,108,106,124,125,184,197,253,383,500,522,446
2009,6,Male,19 Neonatal,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,1,0,0,0,3,1,5,5,7,7,26,17,24,11,12
2009,6,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,2,3,5,10,19,40,52,60,65,99,113,134,82
2009,6,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,1,3,3,7,19,9,29,60,83,115,169,178,160,96
2009,6,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,1,1,2,2,1,1,4,4,4,15,22,33,40,78,65,95,70,63
2009,6,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,0,9,11,36,73,133,121,163,176,192,137,62
2009,6,Female,07 Malignant neoplasm of breast,0,0,0,0,0,1,0,6,15,34,49,57,90,113,88,107,112,146,117,102
2009,6,Female,08 Cervical Cancer,0,0,0,0,0,0,1,2,5,4,3,6,10,4,9,4,4,7,5,4
2009,6,Female,09 All other cancers (C00-D48),0,2,1,4,2,2,4,14,7,22,39,69,106,185,209,276,289,356,297,204
2009,6,Female,10 Diseases of the respiratory system,1,3,2,2,0,0,1,1,8,7,7,24,32,84,131,234,319,590,789,"1,086"
2009,6,Female,11 Diabetes,0,0,0,0,0,0,0,0,0,3,2,3,5,5,14,24,37,43,66,69
2009,6,Female,12 Ischaemic heart disease,0,0,0,0,0,0,1,1,3,6,16,15,25,64,113,185,377,590,806,771
2009,6,Female,13 Stroke (cerebrovascular),0,1,0,1,0,0,1,1,2,11,11,18,25,39,58,116,274,536,804,890
2009,6,Female,14 Other circulatory,2,1,0,0,1,0,1,2,8,15,12,20,36,56,71,136,252,481,672,773
2009,6,Female,15 Intentional injuries,0,0,0,0,3,5,4,1,8,14,4,10,11,7,3,2,6,6,1,5
2009,6,Female,16 Unintentional injuries,0,2,0,3,7,10,5,7,5,8,11,13,16,17,11,27,48,77,110,139
2009,6,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,3,11,15,36,129,264,517,690
2009,6,Female,18 All other causes,29,15,5,8,6,10,14,25,25,54,69,85,115,142,167,234,393,613,944,"1,335"
2009,6,Female,19 Neonatal,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,1,1,1,3,3,11,7,29,24,32,37,25,9,7
2009,7,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,0,1,5,4,16,18,39,89,72,105,126,140,98,31
2009,7,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,1,0,0,1,4,18,18,42,76,139,151,187,213,178,136,53
2009,7,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,1,0,2,2,1,3,3,8,12,11,28,57,63,89,89,110,61,18
2009,7,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,1,4,3,18,44,92,139,200,250,251,245,159,51
2009,7,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,0,2,21,48,58,123,163,246,204,104
2009,7,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0
2009,7,Male,09 All other cancers (C00-D48),1,1,2,2,3,5,8,7,11,24,39,74,130,213,222,246,303,319,202,131
2009,7,Male,10 Diseases of the respiratory system,3,2,1,0,2,1,2,2,5,9,13,23,40,94,161,279,470,581,643,549
2009,7,Male,11 Diabetes,0,0,0,0,1,0,1,0,0,1,4,5,7,8,16,14,35,57,45,29
2009,7,Male,12 Ischaemic heart disease,0,0,0,0,0,1,1,6,10,30,74,72,144,263,306,414,632,720,697,357
2009,7,Male,13 Stroke (cerebrovascular),0,1,0,0,0,1,1,4,2,3,15,11,25,54,72,143,233,394,395,262
2009,7,Male,14 Other circulatory,1,0,0,2,3,3,6,8,15,26,26,42,56,90,134,215,276,351,391,263
2009,7,Male,15 Intentional injuries,0,0,0,0,4,15,16,14,25,22,26,28,29,20,12,9,9,10,3,2
2009,7,Male,16 Unintentional injuries,0,1,1,3,28,26,17,20,17,32,31,21,32,24,22,33,46,83,72,47
2009,7,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,1,3,6,19,36,82,151,227,155
2009,7,Male,18 All other causes,35,11,4,10,19,22,40,38,57,90,93,87,127,172,178,246,351,552,520,402
2009,7,Male,19 Neonatal,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,1,0,0,0,1,8,12,12,26,21,28,25,9
2009,7,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,2,1,6,9,14,33,40,40,68,84,104,127,67
2009,7,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,1,3,7,20,44,66,76,119,157,159,162,87
2009,7,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,0,3,2,1,3,3,5,6,6,5,21,30,30,47,87,116,86,41
2009,7,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,2,3,16,34,58,109,118,161,170,178,135,52
2009,7,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,4,16,37,39,65,95,111,95,95,106,141,114,102
2009,7,Female,08 Cervical Cancer,0,0,0,0,0,0,0,2,5,2,6,1,4,3,5,6,7,8,11,5
2009,7,Female,09 All other cancers (C00-D48),0,0,2,1,2,4,1,7,16,18,37,52,93,174,220,248,301,290,319,200
2009,7,Female,10 Diseases of the respiratory system,0,3,1,3,2,1,1,3,2,3,11,19,33,86,105,200,328,549,857,"1,099"
2009,7,Female,11 Diabetes,0,0,0,0,0,0,0,1,1,2,1,2,2,6,12,11,34,47,75,78
2009,7,Female,12 Ischaemic heart disease,0,0,0,0,0,0,1,0,1,4,8,15,28,50,76,168,330,542,791,775
2009,7,Female,13 Stroke (cerebrovascular),0,0,0,0,0,0,1,0,6,8,6,8,26,48,59,119,276,532,813,822
2009,7,Female,14 Other circulatory,1,0,1,0,0,0,2,3,7,6,14,18,34,47,85,117,228,436,656,754
2009,7,Female,15 Intentional injuries,1,0,0,0,5,1,4,3,4,9,10,9,3,7,4,3,4,2,2,0
2009,7,Female,16 Unintentional injuries,2,4,1,3,14,11,8,5,5,11,9,11,6,15,10,12,37,69,113,146
2009,7,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,14,11,39,112,275,490,665
2009,7,Female,18 All other causes,23,7,3,9,19,11,13,9,27,44,59,76,106,134,132,212,398,619,956,"1,370"
2009,7,Female,19 Neonatal,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,1,0,0,0,0,2,0,0,0,4,3,8,21,20,26,32,25,15,6
2009,8,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,0,2,2,7,9,20,33,77,86,104,123,122,97,42
2009,8,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,1,1,4,10,22,34,78,119,140,182,188,178,116,44
2009,8,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,0,0,0,2,5,5,3,9,5,12,11,29,47,58,84,112,129,97,16
2009,8,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,2,8,16,25,71,141,182,227,233,255,144,41
2009,8,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,2,0,5,9,46,87,127,172,220,202,123
2009,8,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0
2009,8,Male,09 All other cancers (C00-D48),0,2,1,3,5,5,6,10,21,30,41,59,87,187,202,289,308,307,221,98
2009,8,Male,10 Diseases of the respiratory system,3,0,0,0,3,1,2,8,2,4,4,21,34,87,138,270,416,583,653,500
2009,8,Male,11 Diabetes,0,0,0,0,0,1,1,0,2,1,0,6,5,9,11,30,34,30,42,27
2009,8,Male,12 Ischaemic heart disease,0,0,0,0,0,0,1,5,13,24,48,83,171,235,287,405,537,735,628,394
2009,8,Male,13 Stroke (cerebrovascular),0,0,0,1,1,0,3,2,7,7,12,22,17,36,67,147,193,407,412,247
2009,8,Male,14 Other circulatory,1,0,0,0,3,4,4,3,6,19,18,23,45,90,116,173,228,364,387,275
2009,8,Male,15 Intentional injuries,0,1,0,0,4,5,16,11,16,32,27,23,21,15,10,9,4,5,4,1
2009,8,Male,16 Unintentional injuries,1,0,1,3,27,23,21,19,16,20,25,18,33,23,35,25,52,60,75,48
2009,8,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,2,2,1,18,34,86,151,178,130
2009,8,Male,18 All other causes,20,6,4,3,15,18,26,33,65,74,84,97,126,138,152,230,342,449,508,394
2009,8,Male,19 Neonatal,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,2,2,2,2,12,10,17,8,14,20,8
2009,8,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,2,2,0,2,11,19,34,39,46,71,92,100,118,72
2009,8,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts,0,0,0,0,0,0,0,4,4,11,9,12,31,72,82,105,150,148,146,84
2009,8,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,1,0,1,0,3,4,6,8,3,10,12,31,32,69,74,71,63,50
2009,8,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,0,6,17,28,50,135,131,160,195,164,127,34
2009,8,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,1,2,14,43,55,77,93,106,106,99,134,110,119,81
2009,8,Female,08 Cervical Cancer,0,0,0,0,0,1,2,0,4,4,4,3,7,9,1,7,7,9,8,2
