year,sex,dimd,age,deaths,pop_size,mx
2019,men,3,30,38,48329,0.000786277390386724
2019,men,4,30,37,46343,0.000798394579548152
2019,men,5,30,34,41516,0.000818961364293285
2019,men,6,30,23,38835,0.000592249259688425
2019,men,7,30,25,34122,0.00073266514272317
2019,men,8,30,24,32465,0.000739257662097644
2019,men,9,30,16,29579,0.000540924304405152
2019,men,10 least deprived,30,7,23914,0.000292715564104709
2019,women,1 most deprived,30,36,44843,0.000802800883080971
2019,women,2,30,11,46129,0.000238461705217976
2019,women,3,30,20,47101,0.000424619434831532
2019,women,4,30,15,44071,0.00034035987383994
2019,women,5,30,16,39732,0.000402698077116682
2019,women,6,30,10,38393,0.00026046414711015
2019,women,7,30,11,34159,0.000322023478439064
2019,women,8,30,11,31869,0.000345163011076595
2019,women,9,30,8,29106,0.000274857417714561
2019,women,10 least deprived,30,6,23702,0.000253143194667117
2001,men,1 most deprived,31,84,40086,0.00209549468642419
2001,men,2,31,58,42684,0.00135882297816512
2001,men,3,31,55,42568,0.00129205036647247
2001,men,4,31,43,40938,0.00105036885045679
2001,men,5,31,34,39081,0.000869987973695658
2001,men,6,31,33,36909,0.000894090872145005
2001,men,7,31,26,34980,0.000743281875357347
2001,men,8,31,30,33935,0.00088404302342714
2001,men,9,31,13,32877,0.000395413206801107
2001,men,10 least deprived,31,15,30397,0.000493469750304306
2002,men,1 most deprived,31,69,40333,0.00171075794014827
2002,men,2,31,58,43008,0.00134858630952381
2002,men,3,31,46,43057,0.00106835125531273
2002,men,4,31,38,41402,0.000917830056519009
2002,men,5,31,38,39474,0.000962658965394943
2002,men,6,31,40,36869,0.0010849222924408
2002,men,7,31,25,35200,0.000710227272727273
2002,men,8,31,25,34385,0.000727061218554602
2002,men,9,31,16,32750,0.000488549618320611
2002,men,10 least deprived,31,19,30625,0.000620408163265306
2003,men,1 most deprived,31,61,39705,0.00153633043697267
2003,men,2,31,68,41654,0.00163249627886878
2003,men,3,31,65,41925,0.00155038759689922
2003,men,4,31,38,40311,0.000942670735035102
2003,men,5,31,27,38363,0.000703803143654042
2003,men,6,31,29,36306,0.000798766044180025
2003,men,7,31,20,34252,0.000583907509050566
2003,men,8,31,29,33112,0.000875815414351293
2003,men,9,31,29,32220,0.000900062073246431
2003,men,10 least deprived,31,9,29603,0.000304023240887748
2004,men,1 most deprived,31,81,38944,0.00207990961380444
2004,men,2,31,59,40678,0.00145041545798712
2004,men,3,31,43,41102,0.00104617780156683
2004,men,4,31,39,39235,0.000994010449853447
2004,men,5,31,28,37061,0.000755511184263781
2004,men,6,31,32,34594,0.000925015898710759
2004,men,7,31,15,32468,0.000461993347295799
2004,men,8,31,19,31785,0.000597766241938021
2004,men,9,31,14,30458,0.000459649353207696
2004,men,10 least deprived,31,9,27996,0.000321474496356622
2005,men,1 most deprived,31,72,37921,0.00189868410643179
2005,men,2,31,38,39473,0.000962683353178122
2005,men,3,31,34,39472,0.000861370085123632
2005,men,4,31,24,37797,0.000634971029446782
2005,men,5,31,29,35792,0.000810236924452392
2005,men,6,31,17,33144,0.000512913347815593
2005,men,7,31,20,31073,0.000643645608727835
2005,men,8,31,17,29750,0.000571428571428571
2005,men,9,31,17,28470,0.000597119775201967
2005,men,10 least deprived,31,19,26302,0.000722378526347806
2006,men,1 most deprived,31,64,38099,0.00167983411638101
2006,men,2,31,40,38655,0.00103479498124434
2006,men,3,31,38,39031,0.000973585099023853
2006,men,4,31,28,36889,0.000759033858331752
2006,men,5,31,21,34938,0.000601064743259488
2006,men,6,31,32,32652,0.000980031851035159
2006,men,7,31,28,30454,0.000919419452288698
2006,men,8,31,14,29392,0.00047632008709853
2006,men,9,31,20,27739,0.000721006525109052
2006,men,10 least deprived,31,18,25063,0.000718190160794797
2007,men,1 most deprived,31,63,37922,0.00166130478350298
2007,men,2,31,50,39046,0.00128054090047636
2007,men,3,31,27,38989,0.000692503013670522
2007,men,4,31,27,36858,0.000732541103695263
2007,men,5,31,36,34287,0.00104996062647651
2007,men,6,31,20,31768,0.000629564341475699
2007,men,7,31,21,29726,0.000706452264011303
2007,men,8,31,18,27964,0.000643684737519668
2007,men,9,31,23,26382,0.000871806534758547
2007,men,10 least deprived,31,7,23723,0.000295072292711714
2008,men,1 most deprived,31,54,38091,0.00141765771442073
2008,men,2,31,34,39319,0.00086472189018032
2008,men,3,31,41,38675,0.001060116354234
2008,men,4,31,31,36852,0.000841202648431564
2008,men,5,31,27,34375,0.000785454545454545
2008,men,6,31,17,31515,0.000539425670315723
2008,men,7,31,26,28667,0.000906966198067464
2008,men,8,31,18,27666,0.000650618087182824
2008,men,9,31,19,26415,0.00071928828317244
2008,men,10 least deprived,31,13,23389,0.000555816836974646
2009,men,1 most deprived,31,47,38771,0.00121224626653942
2009,men,2,31,40,40888,0.000978282136568186
2009,men,3,31,34,40262,0.000844468729819681
2009,men,4,31,24,38982,0.000615668770201632
2009,men,5,31,21,35519,0.000591232861285509
2009,men,6,31,17,32232,0.000527426160337553
2009,men,7,31,18,29025,0.00062015503875969
2009,men,8,31,16,27836,0.000574795229199598
2009,men,9,31,16,26320,0.00060790273556231
2009,men,10 least deprived,31,11,23484,0.000468404019758133
2010,men,1 most deprived,31,53,40973,0.00129353476679765
2010,men,2,31,42,44538,0.000943014953522834
2010,men,3,31,37,44048,0.000839992735197966
2010,men,4,31,32,41471,0.000771623544163391
2010,men,5,31,25,38321,0.00065238381044336
2010,men,6,31,23,34270,0.000671140939597315
2010,men,7,31,18,30989,0.000580851269805415
2010,men,8,31,18,29475,0.000610687022900763
2010,men,9,31,17,27529,0.000617530604090232
2010,men,10 least deprived,31,13,24727,0.00052574109273264
2011,men,1 most deprived,31,61,44239,0.00137887384434549
2011,men,2,31,32,47397,0.000675148216131823
2011,men,3,31,30,46345,0.000647319020390549
2011,men,4,31,18,43771,0.00041123118046195
2011,men,5,31,31,39889,0.000777156609591617
2011,men,6,31,31,35444,0.000874619117481097
2011,men,7,31,15,32496,0.000461595273264402
2011,men,8,31,17,29881,0.000568923396138014
2011,men,9,31,23,27760,0.000828530259365994
2011,men,10 least deprived,31,12,24628,0.000487250284229333
2012,men,1 most deprived,31,53,43945,0.00120605302082148
2012,men,2,31,44,48196,0.000912938833098182
2012,men,3,31,39,46534,0.000838096875402931
2012,men,4,31,21,43658,0.000481011498465344
2012,men,5,31,30,39532,0.000758878882930284
2012,men,6,31,22,35184,0.000625284220100046
2012,men,7,31,14,31736,0.000441139400050416
2012,men,8,31,24,29210,0.000821636425881547
2012,men,9,31,13,27470,0.000473243538405533
2012,men,10 least deprived,31,11,24048,0.000457418496340652
2013,men,1 most deprived,31,43,41003,0.0010487037533839
2013,men,2,31,37,45054,0.000821236738136459
2013,men,3,31,50,47160,0.00106022052586938
2013,men,4,31,24,43763,0.000548408472910907
2013,men,5,31,31,39087,0.000793102566070561
2013,men,6,31,24,36412,0.000659123365923322
2013,men,7,31,27,32534,0.000829901026618307
2013,men,8,31,16,31015,0.000515879413187168
2013,men,9,31,17,27957,0.000608076689201273
2013,men,10 least deprived,31,11,22126,0.000497152671065715
2014,men,1 most deprived,31,47,41592,0.00113002500480862
2014,men,2,31,32,45843,0.000698034596339681
2014,men,3,31,43,47829,0.000899036149616342
2014,men,4,31,33,44426,0.000742808265430154
2014,men,5,31,23,39473,0.000582676766397284
2014,men,6,31,17,36411,0.000466891873334981
2014,men,7,31,23,32659,0.000704246915092318
2014,men,8,31,14,30693,0.000456130062229173
2014,men,9,31,15,27368,0.00054808535515931
2014,men,10 least deprived,31,15,21963,0.00068296680781314
2015,men,1 most deprived,31,34,42455,0.000800847956659993
2015,men,2,31,41,46509,0.000881549807564127
2015,men,3,31,34,48355,0.000703133078275256
2015,men,4,31,39,44013,0.000886101833549179
2015,men,5,31,23,39146,0.000587544065804935
2015,men,6,31,19,36458,0.000521147621921115
2015,men,7,31,12,32224,0.000372393247269116
2015,men,8,31,13,30510,0.00042608980662078
2015,men,9,31,12,27066,0.000443360673908224
2015,men,10 least deprived,31,8,21626,0.000369925090169241
2016,men,1 most deprived,31,51,44635,0.00114260109779321
2016,men,2,31,55,48782,0.00112746504858349
2016,men,3,31,42,49630,0.000846262341325811
2016,men,4,31,26,45490,0.000571554187733568
2016,men,5,31,25,40636,0.000615218033270991
2016,men,6,31,20,37189,0.000537793433542177
2016,men,7,31,27,33418,0.000807947812556107
2016,men,8,31,15,31288,0.000479417028892866
2016,men,9,31,12,27949,0.000429353465240259
2016,men,10 least deprived,31,9,22216,0.000405113431760893
2017,men,1 most deprived,31,42,44245,0.000949259803367612
2017,men,2,31,39,48025,0.000812077043206663
2017,men,3,31,33,50088,0.00065884044082415
2017,men,4,31,33,45447,0.000726120536008977
2017,men,5,31,33,40231,0.00082026298128309
2017,men,6,31,23,37514,0.00061310444100869
2017,men,7,31,21,33178,0.000632949544879137
2017,men,8,31,18,31298,0.000575116620870343
2017,men,9,31,12,28030,0.000428112736353907
2017,men,10 least deprived,31,13,22220,0.000585058505850585
2018,men,1 most deprived,31,62,40978,0.00151300697935478
2018,men,2,31,59,44286,0.00133224946935826
2018,men,3,31,41,47585,0.000861616055479668
2018,men,4,31,22,44624,0.000493008246683399
2018,men,5,31,30,40339,0.000743697166513796
2018,men,6,31,28,37996,0.000736919675755343
2018,men,7,31,20,33414,0.000598551505357036
2018,men,8,31,13,31557,0.000411952973983585
2018,men,9,31,25,28883,0.000865561056676938
2018,men,10 least deprived,31,14,22993,0.000608880963771583
2001,women,1 most deprived,31,27,40840,0.000661116552399608
2001,women,2,31,33,42170,0.000782546834242352
2001,women,3,31,23,41999,0.00054763208647825
2001,women,4,31,18,40275,0.000446927374301676
2001,women,5,31,18,38419,0.000468518181108306
2001,women,6,31,15,36583,0.000410026515047973
2001,women,7,31,15,35407,0.000423645041940859
2001,women,8,31,9,34249,0.000262781395077229
2001,women,9,31,9,33650,0.000267459138187221
2001,women,10 least deprived,31,11,32221,0.000341392259706403
2002,women,1 most deprived,31,39,41010,0.000950987564008778
2002,women,2,31,18,42471,0.000423818605636787
2002,women,3,31,25,42379,0.000589914816300526
2002,women,4,31,22,41125,0.000534954407294833
2002,women,5,31,15,39398,0.000380729986293721
2002,women,6,31,11,37326,0.000294700744789155
2002,women,7,31,15,36053,0.000416054142512412
2002,women,8,31,11,34972,0.000314537344161043
2002,women,9,31,12,33908,0.000353898784947505
2002,women,10 least deprived,31,13,32802,0.000396317297725748
2003,women,1 most deprived,31,28,40206,0.000696413470626275
2003,women,2,31,20,41389,0.000483220179274687
2003,women,3,31,19,41544,0.00045734642788369
2003,women,4,31,18,40301,0.000446639041214858
2003,women,5,31,15,38547,0.000389135341271694
2003,women,6,31,14,36278,0.000385908815259937
2003,women,7,31,14,35285,0.00039676916536772
2003,women,8,31,17,33898,0.000501504513540622
2003,women,9,31,7,33110,0.000211416490486258
2003,women,10 least deprived,31,11,31394,0.000350385423966363
2004,women,1 most deprived,31,20,38207,0.000523464286649043
2004,women,2,31,22,39551,0.000556243837071123
2004,women,3,31,22,39834,0.000552292011849174
2004,women,4,31,17,38308,0.000443771535971599
2004,women,5,31,14,36341,0.000385239811782835
2004,women,6,31,12,34723,0.000345592258733404
2004,women,7,31,12,33152,0.000361969111969112
2004,women,8,31,13,32433,0.000400826318872753
2004,women,9,31,12,31231,0.000384233614037335
2004,women,10 least deprived,31,7,29558,0.000236822518438325
2005,women,1 most deprived,31,23,37186,0.000618512343355026
2005,women,2,31,19,38538,0.000493019876485547
2005,women,3,31,22,38229,0.000575479348138847
2005,women,4,31,10,37052,0.000269890964050524
2005,women,5,31,16,35075,0.000456165359942979
2005,women,6,31,13,33234,0.000391165673707649
2005,women,7,31,11,31830,0.000345585925227773
2005,women,8,31,7,30666,0.00022826583186591
2005,women,9,31,6,29819,0.000201213991079513
2005,women,10 least deprived,31,12,27740,0.000432588320115357
2006,women,1 most deprived,31,19,37510,0.00050653159157558
2006,women,2,31,18,38294,0.000470047527027733
2006,women,3,31,22,38626,0.00056956454201833
2006,women,4,31,11,36827,0.000298693893067586
2006,women,5,31,16,34756,0.000460352169409598
2006,women,6,31,10,33018,0.000302865103882731
2006,women,7,31,7,30966,0.000226054382225667
2006,women,8,31,14,30267,0.000462549971916609
2006,women,9,31,4,28765,0.000139057882843734
2006,women,10 least deprived,31,3,27021,0.00011102475852115
2007,women,1 most deprived,31,23,38027,0.000604833407841797
2007,women,2,31,14,38156,0.00036691477094035
2007,women,3,31,15,38203,0.000392639321519252
2007,women,4,31,10,36359,0.000275035066971039
2007,women,5,31,10,34001,0.000294108996794212
2007,women,6,31,10,31904,0.000313440320962889
2007,women,7,31,12,29671,0.000404435307202319
2007,women,8,31,9,28842,0.000312044934470564
2007,women,9,31,5,27274,0.000183324778177018
2007,women,10 least deprived,31,5,25614,0.000195205746857187
2008,women,1 most deprived,31,29,37486,0.000773622152270181
2008,women,2,31,25,38447,0.00065024579290972
2008,women,3,31,11,37833,0.00029075146036529
2008,women,4,31,13,35468,0.000366527574151348
2008,women,5,31,13,33431,0.000388860638329694
2008,women,6,31,11,31411,0.000350195791283308
2008,women,7,31,7,29335,0.000238622805522414
2008,women,8,31,5,28298,0.000176690932221358
2008,women,9,31,9,26686,0.000337255489769917
2008,women,10 least deprived,31,7,24549,0.000285143997718848
2009,women,1 most deprived,31,35,37306,0.000938186886827856
2009,women,2,31,23,39959,0.000575589979729223
2009,women,3,31,25,39369,0.000635017399476746
2009,women,4,31,12,36655,0.000327376892647661
2009,women,5,31,8,34474,0.000232058942971515
2009,women,6,31,11,31998,0.000343771485717857
2009,women,7,31,7,29283,0.000239046545777414
2009,women,8,31,4,28629,0.000139718467288414
2009,women,9,31,6,26928,0.000222816399286988
2009,women,10 least deprived,31,5,24764,0.000201905992569859
2010,women,1 most deprived,31,22,40692,0.00054064681018382
2010,women,2,31,21,43090,0.000487352053840798
2010,women,3,31,14,42934,0.000326081893138305
2010,women,4,31,11,40110,0.000274245823984044
2010,women,5,31,10,37434,0.000267136827483037
2010,women,6,31,17,34467,0.000493225404009632
2010,women,7,31,6,31504,0.000190452006094464
2010,women,8,31,11,29991,0.00036677669967657
2010,women,9,31,6,28682,0.000209190433024196
2010,women,10 least deprived,31,5,25649,0.000194939373854731
2011,women,1 most deprived,31,43,44322,0.000970172826136005
2011,women,2,31,25,46706,0.000535263135357342
2011,women,3,31,18,45854,0.000392550268242683
2011,women,4,31,12,42564,0.000281928390188892
2011,women,5,31,9,39474,0.000227998176014592
2011,women,6,31,12,35373,0.000339241794589093
2011,women,7,31,7,32822,0.000213271586131253
2011,women,8,31,6,30700,0.000195439739413681
2011,women,9,31,10,29145,0.000343112026076514
2011,women,10 least deprived,31,9,26259,0.000342739632126128
2012,women,1 most deprived,31,27,44581,0.000605639173638994
2012,women,2,31,20,46939,0.000426084918724302
2012,women,3,31,20,45944,0.000435312554414069
2012,women,4,31,13,42766,0.000303979797035028
2012,women,5,31,16,39359,0.000406514393150233
2012,women,6,31,7,35662,0.000196287364701924
2012,women,7,31,14,32424,0.000431778929188256
2012,women,8,31,7,30823,0.000227103137267625
2012,women,9,31,9,29135,0.000308906813111378
2012,women,10 least deprived,31,10,25774,0.000387987894777683
2013,women,1 most deprived,31,19,42883,0.000443066016836509
2013,women,2,31,19,45973,0.000413286059208666
2013,women,3,31,30,45926,0.000653224752863302
2013,women,4,31,14,42889,0.000326424024808226
2013,women,5,31,19,38679,0.000491222627265441
2013,women,6,31,14,36756,0.000380890194798128
2013,women,7,31,5,33351,0.00014992054211268
2013,women,8,31,7,31846,0.000219807825158576
2013,women,9,31,8,29120,0.000274725274725275
2013,women,10 least deprived,31,9,24273,0.000370782350760104
2014,women,1 most deprived,31,29,43222,0.000670954606450419
2014,women,2,31,27,46642,0.000578877406629218
2014,women,3,31,16,46571,0.000343561443816968
2014,women,4,31,20,43177,0.000463209579174097
2014,women,5,31,13,39018,0.000333179558152648
2014,women,6,31,11,36746,0.00029935231045556
2014,women,7,31,5,32922,0.000151874126723771
2014,women,8,31,11,31283,0.0003516286801138
2014,women,9,31,10,28422,0.000351840123847724
2014,women,10 least deprived,31,9,23864,0.000377137110291653
2015,women,1 most deprived,31,18,43706,0.000411842767583398
2015,women,2,31,19,46962,0.000404582428346323
2015,women,3,31,14,46339,0.000302121323291396
